video ID,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29
Nwrm3qO_0MU,,,,,,,,,,,,,,,,,,,,
1zod6r_xnqs,4xHf8PM1L9A,7cdgWaxucqo,aOXmtioEiI4,SGiBRBbDTgE,Q3ml50CGEzs,bs0oJkCIVeI,bcNlwefpThE,Kl8EAQnsWag,IUcWRxH9j30,IJvEi9xeEvU,l_wka07AWr4,B0vorf5DhsM,HFAdjLQsj90,4c3le3Sni2Y,KcylQqApuBI,dH29fLN_8hA,aTvFvaR319s,Fau9m2uOGyY,y_VjUkDZe2o,n14j_YDi6bY
1CCTtwH73cA,,,,,,,,,,,,,,,,,,,,
37geO8Aihjs,,,,,,,,,,,,,,,,,,,,
ZES_o3XYGjM,-KwTGi3yU8U,RMw5cZmbyus,QLuE1XMjA40,OlVpu58gSBs,sT5OpOukBEo,jfACnjzXc3o,LyUDxe3aRr0,WN_yz3BPYGE,RMQdYQHZ3WE,7g0EqQEiRGM,xyPLxb4on8M,XJ14FjKd9GU,K6l6Wppzc58,AB5qxtnpVWY,GrL-gMFoOrc,UIWVvMNK1EQ,FF4Yr7IrZqg,6jhpLrh03pI,ncozOcmzNtI,wYW4GOEgOSs
4I8b40cViDE,kiMfsEqli1Q,7lnOPtpq1tY,285T1FTyPok,6BjqT5KTbFQ,sgcjkrZXLrw,hnorxKaU8tk,BKHVXL61l58,1I5x4UWK7hE,0ojp7AsdEbw,yuP-JRxhUOg,Kax-puebiLU,2X1WRMXg9hs,x2fxsOuVlsc,GrXOGJ6FEmc,r7ykqcV3kq4,LANTxOBrM7k,bwRv23TrPWs,H1cCopSSHtI,F1daLOuIm4E,VvxFy25gPnQ
VPuKu7aU9GY,pzkrjMUt0EM,B0Q7VrGJI8E,3uLeLvr6TPI,_6oWctKrtjY,ux4sGNkzMF8,Lad9PVjKwOE,3gvcpb4_7ZQ,lobblzKvAG8,Gov4qpyxsD4,jfACnjzXc3o,MiMeSahmrgM,P7tTo8Cylxg,ZgSAvjg3J-w,eVEEch4lgDM,ujvKiT0r_s0,KDdGTsXNHJM,IrtaNK-WjvM,-JG-fvd3tp0,pqd_2wC_vLo,Q1H115y7GwY
ztharMK1gC8,,,,,,,,,,,,,,,,,,,,
Gw8Yt0RCvec,,,,,,,,,,,,,,,,,,,,
VhWXTplEMz0,,,,,,,,,,,,,,,,,,,,
9saWRsw48Qo,_64VnA68T2Y,AhEve_HEV34,DTaNKZzxKKE,zzAFEtwIoAw,EZjfZLTbnvY,uAw6xVN9vsg,zK8OjwMdn5I,Ooiz2wyD_U8,w0OIROITV3U,YqYkZkk9I2s,0kw3U28LFrg,lsO6D1rwrKc,QVBC1Ht8iJ4,244qR7SvvX0,MV95TjaXkX8,fAu-P1wKT5Q,UztpFPn2Q-Q,SUpmNgrqHPg,WNXNdx1EsK0,js7R4YCG8M0
z76hMSfYUd0,,,,,,,,,,,,,,,,,,,,
cqR-6LERU9g,,,,,,,,,,,,,,,,,,,,
424SLwr49lE,tL9vq97xtC4,CxWNwm99vXc,BViwGvDG334,GS4V-QMWjdU,wglYv8jThFE,tgfnp8z9ndk,Znmd6HbrK_4,m139hw0StpQ,iKTFfxdf7CI,XXUHj4J-XUo,O7Tji0_Gdqo,O_UhAT2dBOA,kC-Q27o8c_M,8NKEaiMwdSM,8F3YAlwTRsY,I5uPTI9Xf8w,EvsBNa_w3N8,ijaxI8avQw0,vnfUd6TZm4Y,4s_4aRVUAOs
GS4V-QMWjdU,424SLwr49lE,q4ENM7AwUwQ,m139hw0StpQ,8Rm0lQzdJiI,CxWNwm99vXc,R2-NwnD685s,qAJ7DydiRJI,tmR3U7uFFi0,tL9vq97xtC4,HZcWJBSplSQ,VtotJkzqMBg,kNHMjWF9ab0,42MthKoZDXw,cLgO2RNdtbM,iKTFfxdf7CI,_WulfNuFLZs,iy3V2Tl4g3s,oxEQbh3Xso4,97QAbI9IvCY,sULbqMoWwM4
CxWNwm99vXc,XjiHybENZbM,m139hw0StpQ,fWk4oAqEweM,fxTg800k26A,h6brF8rPgQQ,7MWiqXCO-90,vhK3SXleEdI,yiwa7SE6XS8,8yFKvukGSY4,cIFcSfRSkoU,UuZpOtQFYAY,LJOlvBNDGMA,hElMqSuL0Bs,h31pDAjDmWM,G4tVq64c9S0,iKTFfxdf7CI,si4DZdAV2uI,rJke1pGWLl0,424SLwr49lE,y5DtI7Kjr7M
m139hw0StpQ,gKNmyy5-eTo,424SLwr49lE,GS4V-QMWjdU,CxWNwm99vXc,chdEpsYcBbM,cLgO2RNdtbM,cz1Qyo176QU,PPGtkZfk7ug,R2-NwnD685s,znE6GXK16eQ,zGdcmGw-s3o,JAP9ke7uAN4,WQD2oYEfcos,qUYtPt0W9ps,G_3l25gnYrk,r2uxvcgd52I,OqbonmEbM4k,iKTFfxdf7CI,9Ua9o2p-Jlg,fEeJ_f2q05E
42MthKoZDXw,X5uatuWT9NM,nsKxWa9sCLc,2dyl0nXJWYM,Rw5IFcI1Yk4,3z1uj03mhgs,OdtZ8E65BK4,nS1b7_mcgqc,wh6_-KtD0Wc,se-dZgYStoc,h6t96UI63H8,w_a4QJ_WUtU,KrnnNKAF13I,ySVVV80IhLQ,tQvM--PK2A0,FYdKKWaZvUQ,cMotTHEolmQ,GS4V-QMWjdU,V3JpIbXrA2A,9u2P9kg4J70,NGu6f1xX4y4
iKTFfxdf7CI,ReDjkeUpwD8,DnAp0qo5I6w,xGTvDHMd7O4,OsOBVBaflt0,2nivdQo9tko,2Fam-zPy-aI,EOKiM7NA0Yk,DGf6MmkiSZ0,2d6odMQf73I,6BnL-hIXWsY,3w5lMdL91zg,nwNQe5pcmMo,eAkvx9gM2RA,TcracyU0PJ4,Ar3gVq580FI,0mTs1JMxKPo,-gx9R5vrVnk,Jnhs_rUY6F8,VDA979836UI,GS4V-QMWjdU
tQvM--PK2A0,aoTE4pjjRL0,QA3il4Oj_f0,2co-TBLOTao,mD9CqAtwXFc,424SLwr49lE,iKTFfxdf7CI,kPVE2rUKzvQ,AHAktmu6tDs,hrbEj9bEXSU,5ajV5LOB9Zo,9HEVuWsGz4o,rq_YKfU1QuI,uKOLhoL40ss,iQ6kawlTDYE,AU7McCyJr20,xtOY6fjAkjM,OQG9mKNaURA,wWvRiS1OLLw,-B1kkyGjYjw,pEVhMR-RxVU
WUJ4dV_Jl7k,,,,,,,,,,,,,,,,,,,,
Q_W8axvhgtA,,,,,,,,,,,,,,,,,,,,
r3LlwpiUwXU,,,,,,,,,,,,,,,,,,,,
uDhT1xZb0es,,,,,,,,,,,,,,,,,,,,
3FFM6fO1hy0,Ee61doJB3kM,gyKR4JDaC5Q,U0_CuZHtq_Y,MZX0VXLq54w,vVhSDhDOHh0,MV95TjaXkX8,xqdjb-XkzG4,6eyzfNPYzZs,hl5JVS5I7Qo,PdmwKfPchms,zIsorWVgcNY,Ev4nYdVEHU0,z47WUM2_f-4,_dys7cm5MAg,z53XWDw-TN8,ssKQbiboQtw,dMIm5ktfxGo,Peo0jlsgywU,zbr1EiIC2Ro,eBGIQ7ZuuiU
rGPWcfTZs0Q,,,,,,,,,,,,,,,,,,,,
Cm2wQgI4XLg,e-yldqNkGfo,DLHnLeACERA,oammMbMXI74,u05y6I8n6q0,-gYsilwnSVI,VvlLL0__eBs,t3b5NvQhH20,tsSV1WxUo5I,pjS7bP7n6GE,dPm8jyIbgvY,55qpwMsyhWM,Z2aNFOdRyTY,Qbscqt_Inek,9diRnjjovqo,ztFfksFXJmM,a1yEsEsAXdQ,YvpDUGleamw,jOztQOLOVEU,G9jFrbRD_fU,wgr2UaaOvsQ
McVwUuuEUaE,,,,,,,,,,,,,,,,,,,,
aJCyRzNFBHA,L8eWMN9UI6w,NftIIzDeSro,9afVPR1Afuo,XgxpKMpy-yY,92BLES829ZE,lMqhEplAHiI,TeE23NIFDlk,pl4qN5zSZbs,30MBljXxg3M,yllK7FFRpJw,vrs9VPV3Rxg,DHs9hEGY6tc,DLjgwEC0YvM,jhw_FL-wFcY,olf4cQRgkas,JuOv1tqRQRI,NJ6r8J_2mSI,jJ9fu6Az0hQ,YTL0RfimYIg,pwYjuw3OxS4
k3eS8M5YCnM,aeGBf5lnhhY,Oxfsb1wvWb8,19_YveygUU8,uTeIP4Bk2Sc,IH7Ba7cdfXY,J_XrIx2eUGc,i37Vi2m7rkE,0MVkwmXaW-U,0ZTItVNeCp8,sRG7DAANuIA,G59o933Xpeo,aEj4pjYHlD8,9c3UBax_pNM,zjX2gGz8NhM,DP4eeWzJJXk,oe6LKfHoItE,qAADzSrxDHg,T-xs8bgggKg,ON5A2el_CuM,J0kWqjDUu7o
xoIzmkLl5p0,fyt1Xb3T0_o,yuioOnlJT0E,61xCehP_A7c,53mrJ8DxMtk,sqpYc5BFcX4,LdK_vPY1ugo,Xqyz2Z1A-lg,KMP8OSWGcss,kdXNpEUT54o,ydf-ehnyRLc,7wrl2D-QSHA,_W_MBGn3XjM,r93KILhArD4,VTC7dU2IX7A,pGLl-WFjPL0,fHTUSnlJfsY,lsnk7AdnAsk,aeGBf5lnhhY,gsZ-x_mfaYw,XL1kiD0tRyE
ydf-ehnyRLc,5GpptJusOjM,_PysRX8DQp0,geylbd9LzEU,rmeMGbJvu9E,URfXZeaBQA8,xoIzmkLl5p0,-8g_OTJ6OE8,Q-oMtXSVKyU,YdCzLnuvXGg,iwGzMX8bSFM,eQl1HQXaNio,y0CW9vlVPPU,XaPm1XK6BGg,zjX2gGz8NhM,ZOnS2Hj1eeQ,Cnh8bFR1p9Q,unpuywHanBc,gsZ-x_mfaYw,XL1kiD0tRyE,7g44FjTnFPE
flo0LrX0qUw,X53eJ8AWQ9Y,wvSgw-0pTvY,LPkUvfL8T1I,7TLOnWvYfjM,Qb2aZCxjoTU,GkaaJUM1XPQ,9_hsoHy8Eis,aeGBf5lnhhY,ysA7tg4i0PQ,DP4eeWzJJXk,yLbVpOPk6BQ,MK_pwMItCPM,ydDaFqcsXKE,5lShU4eM8VI,VUcYlLhct-M,V4FiADFtiCc,lzKTG8LJF2M,CJMsFGH4eoQ,ePPJaC0h1RQ,0G2TzdbGCUs
r-ijzCCbS7A,FWRs6X3y310,AknyR-kRvLc,aeGBf5lnhhY,uQdqMfw9iuU,JILwrJWKTAU,rmeMGbJvu9E,-8g_OTJ6OE8,5rm-FVsBVcI,ijBENpqMbFU,E7pT5G-eNYY,VFtEK5YotrQ,RgnyFRmKy1s,H3iDiVygTsY,VA0LY5JefUc,jpCGU23JpLk,gsZ-x_mfaYw,ydf-ehnyRLc,XL1kiD0tRyE,Lhj1IoVgjn8,9e46GCooy-k
W5B84H4KEyE,LW78tWxjdPA,1raUvGNbZFg,GLYbr2Ba58k,AUVe9RAg3Js,mSp8_dGgEoY,OGGmISKoXbU,x6x1hIbDiic,6M_4Yqk65f8,XjUz8IT0CYg,Vb6RJwOwTL0,CqJTDbhPW3U,MYDuy7wM8Gk,54QMnbDdMGI,kMg6_IXCjo4,i-6IDRAFUtw,_AH0VE8SgyE,Cs8khszHmyc,Hle1MTf65nY,pvP2u_0Kkbc,wSW1Ke3c6RU
zk00MABZvb8,-b7U8KA-QVI,daiiAFdx0ZM,8rc21XIXEGY,P0R1s0d9wmw,sGEFwztokhg,A0-nBvQXMk8,G9_B8kNb3EA,6anWy5Swc7w,VDct4yTwgKY,6ns8qoabxcw,VnMtXcagkR0,bkmHzQqQkeY,6cQlK-tL4mw,8DlZjt76Gnc,lxjzIiMEZ3A,QP_mzYVCkZw,gclqmXTg0aA,kvW93mtSYQQ,f2i4FkDarXA,LzPeHixVy3Y
XdJHncP_tjA,,,,,,,,,,,,,,,,,,,,
PweexZbzAhY,,,,,,,,,,,,,,,,,,,,
kftfNQ1OcsE,,,,,,,,,,,,,,,,,,,,
AXdupirPtZ4,Bvp0xq4L298,JRAPnuwnpRs,GdtjtoZVj0A,DYFIuazwPiI,0UXlqk7NGdY,0zwIoJuUsvM,Xr7TXeNSlxg,-uJSEmIea9U,dTeps6vWRF0,RFk6g3LlaXQ,HT15xYj8lc8,gaVxr8Mt6og,Khk91V17jbk,sBS2mFO5UJ0,uQdqMfw9iuU,D3Y_UvHyiyw,RWwfl1OUx40,H3iDiVygTsY,ON5A2el_CuM,YUtxsc1ZsIk
ojyjmyfFaxE,,,,,,,,,,,,,,,,,,,,
EQ02T9w8bLc,,,,,,,,,,,,,,,,,,,,
PrLS2S0Cp8U,KJwxF1qEZdE,0UXlqk7NGdY,Xr7TXeNSlxg,-SG_ILlNCEw,6SkWIPKFrxk,9f5Hzm7B4xU,_ZuBMwqIJDw,P856BzdTc7o,YHGJiNs8WUU,cl5iWQOojvk,D3Y_UvHyiyw,0zwIoJuUsvM,Lhj1IoVgjn8,Eyk-GwS2cps,ubM7vTd3LUg,dQ4-7XcFozU,aj7mHlFz3YE,nDGa02tgDis,pwfF5-Wt6YU,NqyKpJwk29o
7wrl2D-QSHA,38F3HEI96ic,0yDWuhkHHpw,h5EJtOIdKPM,kdXNpEUT54o,GVljE3Zlkj8,uVy5aqX2g1Q,xoIzmkLl5p0,v_nBVZr_xHI,XL1kiD0tRyE,grcURVX0PoM,LdK_vPY1ugo,mqdRDXPsmAY,kisJSvHkoOk,athOb-B8B4E,7cn4lJMUDDA,jcNNn7gfarI,Dmi9q19lC34,u_BgDWe4g9w,ydf-ehnyRLc,nqim2qQ6W6A
IpYOy2qp9OI,rbGRkdHPqlc,5EeyJmx-5Bo,0GPEpBA-X6k,gwcMkrqJQp0,vxNLx97G9-g,J8eZOJr5rs4,DYFIuazwPiI,wq7T5P3bjnI,G_gixfVN-78,JOxnpYnWoI4,FaibcJL7Ijw,YiXOVZ6GjAs,cl5iWQOojvk,G8oQxl8GEjo,nDGa02tgDis,HT15xYj8lc8,5rm-FVsBVcI,-8g_OTJ6OE8,VO6IhjS6TOo,kKVfBR_B3nY
ubM7vTd3LUg,Khk91V17jbk,gaVxr8Mt6og,6SkWIPKFrxk,PrLS2S0Cp8U,KJwxF1qEZdE,rbGRkdHPqlc,_ZuBMwqIJDw,0UXlqk7NGdY,nDGa02tgDis,2QuUkHiWnFg,cl5iWQOojvk,Bvp0xq4L298,qYeZFl2Lb1I,RFk6g3LlaXQ,D3Y_UvHyiyw,Xr7TXeNSlxg,koWxUd30hDo,kKVfBR_B3nY,Lhj1IoVgjn8,NqyKpJwk29o
6yQskb2cIP4,,,,,,,,,,,,,,,,,,,,
gzf3obuzslI,rbGRkdHPqlc,VUohjf862hc,eAkOZNP8XIA,AXdupirPtZ4,VO6IhjS6TOo,-8g_OTJ6OE8,J8eZOJr5rs4,FWRs6X3y310,wq7T5P3bjnI,YHGJiNs8WUU,jNwhzvCbnAI,YiXOVZ6GjAs,jc45gP2r0aA,5rm-FVsBVcI,FaibcJL7Ijw,HT15xYj8lc8,0GPEpBA-X6k,dOnmaazA6Pk,DYFIuazwPiI,KJwxF1qEZdE
IAlmxV8e7tE,ydf-ehnyRLc,rmeMGbJvu9E,-8g_OTJ6OE8,Lhj1IoVgjn8,5rm-FVsBVcI,Nq-U-PkvbCM,4i3KPxtBGKo,c0Mvwh_Jjhc,gsZ-x_mfaYw,LdK_vPY1ugo,A46SSY9q3n8,aeGBf5lnhhY,ePPJaC0h1RQ,ijBENpqMbFU,RqiuPwJDUdw,f2sGOUcwmJE,BqJwWmzX7NU,J_XrIx2eUGc,uQdqMfw9iuU,XL1kiD0tRyE
GzitZv8Enmc,7i4aF50hopo,Lhj1IoVgjn8,lxBod1TPMQ8,0JkmVS1w8OY,Uj0FN9bOLiw,gjc2eTAcnqk,0G2kFm5S2L8,Q7MsDFLTMMY,05SII1sV-Pc,irLYYisnTM8,CNYJTeB7hCc,LYi7YOhlBKg,SvXb92-HGu8,XFAjZD4WTiA,UY8atAogi0U,Luao8AumANg,XG2_wQ9sowQ,iXM-5cDPvl8,QRbc9CtDWjM,fk1EA8LslW8
S_lE_L0UtkQ,0G2kFm5S2L8,NW-ydFFK1yY,Gu6xj3BkU7c,aWht1c-LN_U,a95I8tMgSN0,o1_GEI3rYPU,vEW0LC3I1qQ,8oiy6tAlPl0,9l_hgABR3cI,ob3c_9pCtks,R8v7UOOp0r0,upXmHwsYrdA,giAMDx5FEzI,UiTWIDbD8Q4,c1zIitLkpGs,NqyKpJwk29o,3CBSpX4qGGw,X6WgW5IefhE,FArKPpHjzXQ,hFiU772TExE
0JkmVS1w8OY,,,,,,,,,,,,,,,,,,,,
7i4aF50hopo,GzitZv8Enmc,fk1EA8LslW8,0JkmVS1w8OY,993Jr84zOco,KdZnn9yK2s8,lxBod1TPMQ8,lmDInpMFjmw,-OjUuqNzTwM,Lhj1IoVgjn8,qxldFigD5h8,CNYJTeB7hCc,4zGGFuFXWiI,SvXb92-HGu8,S_lE_L0UtkQ,LYi7YOhlBKg,irLYYisnTM8,ElaEBuf6pHw,X6WgW5IefhE,fvDLwZry0hg,hFiU772TExE
lxBod1TPMQ8,,,,,,,,,,,,,,,,,,,,
nDGa02tgDis,YHGJiNs8WUU,y0CW9vlVPPU,0UXlqk7NGdY,6SkWIPKFrxk,Bvp0xq4L298,gaVxr8Mt6og,PrLS2S0Cp8U,Lhj1IoVgjn8,KJwxF1qEZdE,_WTtfK__lwg,RFk6g3LlaXQ,giIpPvj6_kM,KQtF1Azv38E,NqyKpJwk29o,w-UV27a9_c4,yeo-ZzgFNy4,UjhCh8qwFdw,r-pzdPLfy9Y,-8g_OTJ6OE8,YiXOVZ6GjAs
DYFIuazwPiI,AXdupirPtZ4,rbGRkdHPqlc,5rm-FVsBVcI,-8g_OTJ6OE8,y0CW9vlVPPU,FWRs6X3y310,cl5iWQOojvk,Lhj1IoVgjn8,IpYOy2qp9OI,D3Y_UvHyiyw,YiXOVZ6GjAs,EhkLO-aL-iU,6SkWIPKFrxk,NqyKpJwk29o,gzf3obuzslI,iTfXmCoipaw,pwfF5-Wt6YU,koWxUd30hDo,uQdqMfw9iuU,KJwxF1qEZdE
0UXlqk7NGdY,NqyKpJwk29o,PrLS2S0Cp8U,AXdupirPtZ4,exDeFuhBKF4,KJwxF1qEZdE,-8g_OTJ6OE8,cZfsnA7dAHI,nDGa02tgDis,HzIdY3noKk4,_ZuBMwqIJDw,FH-4L6Soxb8,gaVxr8Mt6og,3aHaWloD0Js,koWxUd30hDo,Lhj1IoVgjn8,snf9Pqimlpg,E48lfOXUIdQ,ubM7vTd3LUg,6SkWIPKFrxk,uQdqMfw9iuU
0zwIoJuUsvM,,,,,,,,,,,,,,,,,,,,
sLj2ASkf8kY,mcgMup52blM,Qnj1ZIRBxxE,cExjjT5em_8,x48ecTUM_9c,jj6H5S0hmdM,xENaCWep8SA,OO1sw2Qf1Kc,kVDWhBAC_0U,Qfv7PnO0CGs,GNNgSJBTmlY,MeU8yYeVSOQ,DB4PgpPiW0g,r1Z4k-auc8Q,-1-oBDEgK5U,S_g8BCOZqVY,IQDrJs8t388,1oC_MM7ijmU,1ugETjQTef8,EwANWbv3N8o,Nja8UTlLKls
LLZCBIH4D0w,,,,,,,,,,,,,,,,,,,,
qRje-qSKthw,xpcUxwpOQ_A,mXCaUf6NYeY,J2YckNOQRkw,DyPcge-rj2M,fggjy3dkAlw,C8GZKr5JFrE,jl7REYyjcog,94DrZd74Tnk,P_wQq1J2C28,RyZbumadJQY,kYxRcZpFZUI,K9RP4OSh_h4,Pn87x_-H9pM,JIJLkYXfc3U,u1YJbCftjBI,GvLvE3L5pDo,TzETV-BdR1E,wrfh1Jp--Tw,9Px3nBTLZCQ,UiEmem2rFOY
bk7QooCVfks,,,,,,,,,,,,,,,,,,,,
y1vcft-ZNmg,,,,,,,,,,,,,,,,,,,,
lE454cSwpQ4,,,,,,,,,,,,,,,,,,,,
o_drMjx5G94,YShKsMmF-58,OKpjYiZhrKA,2AFVYrMkeqk,Brpxm3pd-U8,Gsn0-pJulE4,6YrBspe3RG0,8897wU_2Z7k,-x3s_-Ydebo,s87UBBlB7Yg,IwTvuaTexfQ,567SoOjeUG0,5Jo_ahNghmE,6rTl9ySuaRU,BGPftyhnRZs,voHXN12nrkw,dVe26VCgN6I,WILD-7EDMKA,Idgp2FTqNqc,LjLr_wAK2Ow,Y36zINLldyQ
h34VI18do8Y,,,,,,,,,,,,,,,,,,,,
uw7MgDSG98c,,,,,,,,,,,,,,,,,,,,
ejM3fYWutis,,,,,,,,,,,,,,,,,,,,
Djc4k3CcUP4,O9zyhKdwDoY,wVkhZD1MaEE,dFuuHPkORsA,Cn_tZCZpAyw,NkFgtcNSWy0,D1LONG5SIRY,qyhwfHftqjY,gb0eVsg50xM,f7s-7DoTYYY,N2lpKdtcfzQ,myyh_6XevzI,F37LgDylixc,63q0SUiMAfc,K0WuJNbMnAA,g8JPyC339b4,tMz4dRwQJwo,ZeShkQuXkqY,nrgW_tiGxso,vjJaH40rArU,dmI8qLilVts
ZbXLQG8ddZk,Fn2IDNWqYJI,56hcTiMke1o,GuQCRZzKWvU,FxMpWDNJbNg,tMz4dRwQJwo,63q0SUiMAfc,ml-iNgTQshw,RgNp7NmTLZc,8vs230AlQsA,SG3eWPgNcZc,Z3-7byK6rJQ,zXuV0d7JNok,ETg3OZaTjWA,x3DdI2XN9KM,jMmwuLAKlno,-aHQiT1xxgs,wK4MvLlHEbs,SfC8qf8yuIc,OrOGvtjt9Xs,zdmXPpcTNNE
QPatBxynPIY,,,,,,,,,,,,,,,,,,,,
CqsOQaO3V-4,t1YDjIcvT2o,XReMtou6w7U,aEk_vKJY0lA,FuR1WOvjMxo,AVll9VVvifo,AX-CeblAqLk,iu-2nOdkBnU,x70tCqecnJA,L-8cUfgu50c,HQhrQKdZwcE,IANd9Ieii1Q,0xxW3Hy-IsA,saSNRofAFVE,PYLopC2PJXU,wd9sMAa41KU,lfSQ0dm69J4,Z0zdrhd3HP8,N5lZQPBwf-0,VjvnL6N4TWE,Bt-A-dhfYYw
EGY2fJ16DZU,bsTK1sQJs6A,8vvYL4B5bU0,9M2Fj1vxxk8,MgIU_L5rLr0,xsjuj_BZgbU,aEk_vKJY0lA,IDifuvLMK6M,N5lZQPBwf-0,204nzbtG2s0,JahPicy6qBY,5BWuxb25NP4,0kmY21lP4Lo,9Q8Sn7IPyCM,eVXUx0r4zZI,MPw_nKnl2eA,rL8XeHtLAtQ,yWfPXJC0rJE,XReMtou6w7U,GnNBCcGybBs,0ebhCKj3AgU
0Pj8xKWsg2w,ylotTpL5Rfo,saSNRofAFVE,9k-OZwHmMMs,y7H1WjHwsOw,aEk_vKJY0lA,5jOkzOus8LA,FfQGWKworoE,Z6O4DffRHVw,Bhi-Dv1ou6s,Do480-g8VI0,N5lZQPBwf-0,xuPCD-Imic4,yaNWoMlasnY,vyiHpTGRiqE,ZSjpIuU1oDQ,U8P-vx4NvuA,ifYASp9z2TY,zW7rF6dTxnU,X62J4onBiso,7NOc2tQ_5mg
SoApRMpX8jk,,,,,,,,,,,,,,,,,,,,
FfQGWKworoE,saSNRofAFVE,5jOkzOus8LA,vMulFxCltpk,0Pj8xKWsg2w,9k-OZwHmMMs,NFDr3-9vgvo,Z0zdrhd3HP8,HgSAovxNSqA,xsjuj_BZgbU,EGY2fJ16DZU,9M2Fj1vxxk8,xlTO2V04ALk,aZCKHk6Ibr0,ifYASp9z2TY,PInzIiZCuEw,EDns-Z5QNQo,_HGz79LPugY,H9b_IDXQ8-4,yaNWoMlasnY,FI-36npgCEA
inHst59nNm4,,,,,,,,,,,,,,,,,,,,
EC2-MUNbwhs,L9nnN62PyhE,067FwtC78Co,gWyQi4vgJmE,OslQGqaJHUA,6jzxpBmyeZE,6y89jDW9zC4,dgJnoJojJNY,FrFfpkz6tgo,yZicINeHZIo,vUkstNjjwus,AmeZw8yaQ6c,35-kVfeGp6s,gI7cMcbiwOI,Bv4GRMJmUg8,PhqCbs9qxfE,_ycsrgz4Qk0,RsX6tZg6kOU,6KoR8kfiHZk,xTJO3LUpqNM,T9i3eS0wQz4
4RxLr0IcOd8,jluCF5BAuII,wXhM8gaomNk,OSmbqRn1_gE,sZQEWa0ngZw,VOQiQZclOMQ,kufIBgzlFFI,KV8LCCYO9u0,-8QdAXxk1_Q,8GdDVF2cnp4,OUxJqqjxt3w,0RG5WnkEc-c,wr86O8uA5-g,0g1Msra4wGE,B1USbkYT7Is,1aOLjjtuBxs,2dBUbsz4cLE,Iy9CnYn-y8Y,f-rLN7wxVe0,Elltcai-vrg,56CHDuRSSWA
Fo4Vj7pfGx8,ywUYymEQALo,QPRGPWntHec,lAtwPUsAq2o,6h9hwxma4E4,iqEqyoS72Pw,T8oyxMjZN4Q,8fu2-rI1gPw,KQt2X-Fjl3o,nBVOnT36Qw4,giiCD5aOXzo,XAbcgmwq3EU,9RHBJXC1y9o,KENbAvGzTlY,Dm6ew4uoP_Q,wCtvy1B6iaQ,3nrdvF9Q4os,9TPKUmUTZpM,LawtbK6GClY,85gckpdz0Mk,WtO2UJZrtVs
zRPHRIos2eo,LMixE7HMqbU,LvYkT3bJawA,o6aHBAJAeZo,2uJE48aKVNo,KZHGagRuaJ8,NlffKrfMnfM,DUXluz-0CBQ,7VK7Bq1jcNA,umGu6Bj-HYk,JLxIDJ_2KDo,VxPEzr2e53I,YmO__3Lz9YY,gpFNV87IV7M,zGaDe3G0CVw,TUJmdtFSoXk,C7egUJ1h5z0,_XtlcN94EtU,68vUaa-EBjQ,WVnSGxaIihw,inJh9-MZ1NU
fmXq5XlBH7o,AeRq30FNTXs,xE4arM5abkI,YetIesK0m3M,vNcW8cjGwdk,FhmspGdSbFM,lAtwPUsAq2o,n_J6yy-DmNg,_6X_-QqMh9c,9RHBJXC1y9o,CRx_P_-lOUY,2em1wyAwKbw,Nb0-wV9dPks,ywUYymEQALo,qouhd89a72E,BJOEOEHBSkI,dq38D3Aj5AY,kdWMvYJhauw,h3Xh2H5KZK8,FsEPG_LIX4o,IlTGZoHLKNo
pn7AtwCEuvw,,,,,,,,,,,,,,,,,,,,
q5qSYu98eVI,,,,,,,,,,,,,,,,,,,,
d83eEcOyrGQ,,,,,,,,,,,,,,,,,,,,
kYZ4QF9vsPo,,,,,,,,,,,,,,,,,,,,
X-j43a0Zn5Q,t6EZ9Wd-_5M,wM7NwtO5Y9w,yloOqsXxiSk,xfdJYyBckto,AzK4glOz0LE,A4SS8unay3s,-EUTUOFjb_k,gdeSYTfBErU,oUG0GjdoGHE,UZHpyaHFa9U,drNWjF7N3Rs,Xv9Wzr6dAvM,zfYQe-QR1E4,O1Fh-_cxzMg,8ZY4Qhaio3M,eIbp5mjDTlQ,ZA5XePbAew0,DANBmhRhpig,9VaIfGmC9YQ,64zydnH79ng
Nz41UyCjuMg,,,,,,,,,,,,,,,,,,,,
o4ljsTq_08E,SdXJoDjcYJE,QvbUI7Qd-0w,G8mqhGVyUc8,WSjRltrY31E,huDXmMPXQiM,UMmI566AZiE,2tirylNLRhA,FIJgLlS66Ds,zYhha-7R9XI,ptTDNKo0DhE,u7wqRfgv8_Y,5l-JmmZY3So,A7Kf3RUog7Y,pihesL6Hgh8,kWE7okbFl-w,VAFNQj8XCaQ,wSiudJEfkpA,xk_Fl4IHDkU,Y_HmgDCvvDs,If0Eiclsr7M
CIdOUrtsEeY,,,,,,,,,,,,,,,,,,,,
y3af3B73jPE,,,,,,,,,,,,,,,,,,,,
L-cFeyBGO8Y,,,,,,,,,,,,,,,,,,,,
