video ID,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29
UqTvccid-5Y,PsXWqwTr2rM,hYEbTCYg1lA,4djmJMYC2e8,Zbg1yUzha4c,20x35crxYw4,a0KRhWi97MI,Y-jrdLhcG5k,CAo_q5hEems,d1_mJr3o8Kg,ZpKeTuhEh5A,_qzJoqhv0CY,ENBEkDcvyoo,rYxvDefyIlA,WNdCiMFFW00,V4aHKGrouWA,tu3hItju57g,9iBQ1MXjbO8,SA3t5n_q_5I,3XxUxaD3tRY,wyZUwjMjqiI
4djmJMYC2e8,,,,,,,,,,,,,,,,,,,,
WNdCiMFFW00,,,,,,,,,,,,,,,,,,,,
20x35crxYw4,zBd2zpfoagA,WNdCiMFFW00,ENBEkDcvyoo,UqTvccid-5Y,4djmJMYC2e8,Zbg1yUzha4c,_qzJoqhv0CY,a0KRhWi97MI,Wx05y271o4E,Y-jrdLhcG5k,2EoBafNtG8k,rY3Q0I3tDtc,9iBQ1MXjbO8,SA3t5n_q_5I,tu3hItju57g,d1_mJr3o8Kg,wyZUwjMjqiI,ssod9gpluMU,J-_nTzftgNI,V4aHKGrouWA
Y-jrdLhcG5k,PsXWqwTr2rM,UqTvccid-5Y,d1_mJr3o8Kg,ENBEkDcvyoo,Zbg1yUzha4c,bnFHM9yfBv0,a0KRhWi97MI,zBd2zpfoagA,DnveNjK5Ujo,SA3t5n_q_5I,20x35crxYw4,WNdCiMFFW00,9iBQ1MXjbO8,_qzJoqhv0CY,4djmJMYC2e8,tX8xEjm5wn0,Eud8JOW1DGw,69shL8L0-OY,jdWbVcRbyFM,wyZUwjMjqiI
bnFHM9yfBv0,,,,,,,,,,,,,,,,,,,,
HJTS9eMx5W4,yK1zEqL3jtA,zV6L3igJZXo,hk8JZzYin8M,8JiVI81b2W4,J6AoJ-8qs7Y,rWeyaEOBxEc,j06swqdKdPI,7-wEYlhxmJc,wk5GMrVV-GQ,9hx8EOmIj-M,zBd2zpfoagA,NUdkT7hnSmo,IG81qt7Lfqo,B7ca9IL0KTg,kcM954s43fk,VUJO9Kh7cHI,okgIQOJACYA,LDH-Uldzqbg,3NsZHqcYPVQ,vBQLKcY00Gs
EoOkIGWgNxo,bnFHM9yfBv0,-z5pv4eEIdU,FhbG6tEu8rk,TGLN6zUcIdc,UqTvccid-5Y,SA3t5n_q_5I,PsXWqwTr2rM,CAo_q5hEems,zBd2zpfoagA,WNdCiMFFW00,4djmJMYC2e8,9iBQ1MXjbO8,d1_mJr3o8Kg,z0gY6Zyd60A,20x35crxYw4,Zbg1yUzha4c,o-jFKW4vrCw,-hXKRilPNpc,EE4EjrGu-54,
wyZUwjMjqiI,,,,,,,,,,,,,,,,,,,,
PsXWqwTr2rM,,,,,,,,,,,,,,,,,,,,
V4aHKGrouWA,,,,,,,,,,,,,,,,,,,,
fs2ELAfTOjM,,,,,,,,,,,,,,,,,,,,
3wKQfg2BsdY,,,,,,,,,,,,,,,,,,,,
CcdtzZRJric,,,,,,,,,,,,,,,,,,,,
gPPv9rF1PNs,,,,,,,,,,,,,,,,,,,,
8XWg1FMv6rc,,,,,,,,,,,,,,,,,,,,
ErKuhD-fZN0,,,,,,,,,,,,,,,,,,,,
lmFLilXbaR8,,,,,,,,,,,,,,,,,,,,
_Ph8DtnVg6U,,,,,,,,,,,,,,,,,,,,
HXbx5WCMzE4,,,,,,,,,,,,,,,,,,,,
G7zUxt_qZRY,,,,,,,,,,,,,,,,,,,,
eH3-hae93DU,,,,,,,,,,,,,,,,,,,,
LEqCprvQn1A,,,,,,,,,,,,,,,,,,,,
BkG33G-65s0,,,,,,,,,,,,,,,,,,,,
ip-12zSx3g8,_4xsAg1pKsk,a-4tAMF9dAY,0_B0_Zv4prM,IFG6sE_Dy_U,1eQFR-WoG2k,zvKr6qSoD-g,CTiMmTG10BU,fojZj9VaHSU,zt108ISxa-M,eJULRXXoxKo,912afhT4bZY,tTPBbVtjNd8,xFwcC_szNnA,KSdCP0aMpxc,Zn3Skyh1MPM,-MdX-KfzmWY,oLZpIQRO0AY,BukDefTZYGc,d45Ty77qTTM,Fy1pTVy8MiY
oVZLuMXrwJM,,,,,,,,,,,,,,,,,,,,
N6xZ8-iDnoU,,,,,,,,,,,,,,,,,,,,
GrhDpXsadsg,,,,,,,,,,,,,,,,,,,,
mPeSBwxn1a4,Ttsu-yFW81U,uGUlDkAeomE,GrLoHcbORHY,r-X14n3YFVw,M8ZLXmfvunM,XUvLqGGdC6A,_BHboqPguyg,MKVg34K2URc,pED4xwGuHGU,GrhDpXsadsg,fa-sKuwJ5Aw,hpDWlXap1Z0,ryleyat9Ezk,3PoT_ImIv_M,cKT0YhtvDkU,Bpspbd0yLME,j9KNc-nJ84M,kiVB5LzHNj0,C4LbXWptEUc,A0pASA4hqfY
cdWeEooMadg,,,,,,,,,,,,,,,,,,,,
WNgVd_Dpv0Y,2QjSo-S6mw4,J89rzwT1fVo,0omR2qEgeO0,_BHboqPguyg,oOsA7oPG8VE,g6RCcUVBCSY,tLfDVZUm7Ko,UpRfcu2Rr7M,10tAtkx_4go,saeHahGqnvg,05RU06pyed8,QV9kRFDogOM,WPDM4qmsoCg,RUKNycGKLfw,WW_ZkyVMbkw,Ttsu-yFW81U,ew1mZZWoo1o,F9ES3d-yqqQ,05U88kphYF0,2N0FedtZC_o
WPDM4qmsoCg,khX4krxDTug,oxHhpCTLGk8,mv1mhKWHt4U,k4Lq4Mf2W4E,Ttsu-yFW81U,yKW1TpiB434,26YI36jdGfI,_BHboqPguyg,GrhDpXsadsg,AOdvLcIeVLQ,saeHahGqnvg,hqDwfvE-SIY,-cLPajyz9RU,gUBrkp_VIhk,88iRJa_fwSs,wipUBj2qRlU,WaQXhhx-rYg,tnCq-LBuAXM,RDYM02hIVM8,ALS7suyp3kE
3TGf3rJGRUE,1tmreKDLg3M,0y8_PS9uaR8,O65cgbvxXyw,SpBI4utUJrQ,fcmfAZw5tlo,z7H46lrGgzE,lVoK9eq57RM,-Zcu3K_iFVI,XJzrSw2D0E8,JSoj6CDlJuM,drKynQEQaIc,pUTnzUt-Y0w,n2PimXKaaNw,TLXTmw7DJng,jYW2-HA3Zlo,R25XEMFFGss,evlvsZjnTao,2yRQJxEGZT8,W2zLrkyc910,D_HhkWrETvA
0y8_PS9uaR8,,,,,,,,,,,,,,,,,,,,
evlvsZjnTao,,,,,,,,,,,,,,,,,,,,
inWr8Uvu4oc,nHOY2PZ3Ar8,4t9y-07qvj0,9vtt2nxxR_o,JtXpIwdsJYY,Iz4IOUOUczw,z7H46lrGgzE,hCECjFwh0lQ,zwx0_OuR-Po,1YFfaPsNTd4,dpcClOqMv5E,hUIVRCo-9R0,d5v0U-DrZxs,LsTWZSrDpAU,5i9lQnzhPEI,wDFmN7bL3-I,rIleHIVNVmw,Z56jpVZCmE4,cuXjJ99kko0,LTkYHW0mDwU,_G3Fa7t1cI8
_Z9pBFn5t-U,,,,,,,,,,,,,,,,,,,,
nHOY2PZ3Ar8,,,,,,,,,,,,,,,,,,,,
HK07aeXUr5w,,,,,,,,,,,,,,,,,,,,
iojDaVBhhxA,,,,,,,,,,,,,,,,,,,,
-Zcu3K_iFVI,hJij2Yr3qyY,0y8_PS9uaR8,mCekBTTxsr8,Oh0f7813c9Y,cUgBOLnKiG0,j37F3JD_ARU,QvZGQVCrlqI,SpBI4utUJrQ,nq_oFGvi6L4,EUEExCrrWT0,KAPMMqGlyeI,MpG2Lgn-wE4,yiHdxyrKjxw,RiA0saVP2Cs,3TGf3rJGRUE,xC4QUqpLp2I,O65cgbvxXyw,1tmreKDLg3M,wp6PTIkfBjw,4x6EMBzQO00
UtmUag3dbm0,,,,,,,,,,,,,,,,,,,,
UOSoecFTxPM,,,,,,,,,,,,,,,,,,,,
HROpRphX7xk,,,,,,,,,,,,,,,,,,,,
pw4R9ra1it8,xkO4cUGIkBM,xrxyJluyvmU,vQh7KlT2_wk,7Ks-otPIe7s,wvavRR9UU7U,rON7EeT0Nxg,BDCm88BsQ5s,nSdlk3DR3wc,cPUl446-qb8,Q7BxDEetRGU,VIX0KBnNmko,EYV9eiRpm0A,e3HvVW-mhsU,JTMdrvbZQ-o,6urBAfZx5Bw,24LNQfIxbXI,I7u8oKj1olI,iOp_o07cflE,DkKx08ciUkM,tDiorgdNBXU
C1uQW5MBVa0,,,,,,,,,,,,,,,,,,,,
pMiwrHWCWJw,,,,,,,,,,,,,,,,,,,,
tjIwDhDBEYI,FObNxzNTZRs,oiDaIhrO1so,NvnxA8w_kdg,qaIyuGN7Z14,pMiwrHWCWJw,P9njhcQUlXc,2VIu8pFmz48,WPf3SRuDUvc,EYV9eiRpm0A,eS9XmFpJy6M,nFgXf7oasqM,7Ks-otPIe7s,EGt5jn-5Bfg,Xw-GThvH-Pg,F2VsQ2pGt7E,Hyq4sI8FgBk,A9rtr2OH5zU,e2lZsmrFT4g,5wLE-RaxIUc,ZqvzpEPTZds
hKibH27wD-k,,,,,,,,,,,,,,,,,,,,
dv513WZuZYM,REvQDKCkxIo,4UEz1sOL-Cc,y-pTAQAFDWk,A74o0fm-r2k,pk1ugSs9boo,09LXi1FBBr8,vdNZlwa5mdE,6bP8v51D9MI,XYVve7R0KAo,6HWsBbXfFyU,Qlh2Kuqynno,wVnZ-uZPsO0,VA8gYC3X1A0,s4TrBpH3V_4,NcrIf3BaOjQ,sTVFlETkBYE,P3CYhGOBsag,dHmLLNp_lII,TwbtDd_Fzt8,pMNCG-MhuTo
6HWsBbXfFyU,bInFIQbGdmU,5G7rtk7nGlo,Oiz_3Wkj-w4,mnVuA-IHnwo,GQpDtr3ltRY,0jjevd_2K6s,oBzaEG6Ht-8,Nu2LxiMzHPo,K0LwItsonN8,QYg-gC2LeNQ,aWfqjl7y1BQ,SfrWuYpKK-Y,PNLDwYiNl38,QHI_NkKbQFc,LjkQdvCfpCk,w4CHSe7oVbQ,yhF-AxsHBJY,Skb_iJ0FLs4,jLgak5bgl7o,51DX57PO7kI
wVnZ-uZPsO0,6bP8v51D9MI,A74o0fm-r2k,XYVve7R0KAo,Qlh2Kuqynno,09LXi1FBBr8,pk1ugSs9boo,vdNZlwa5mdE,REvQDKCkxIo,s4TrBpH3V_4,y-pTAQAFDWk,NcrIf3BaOjQ,P3CYhGOBsag,sTVFlETkBYE,6HWsBbXfFyU,4UEz1sOL-Cc,VA8gYC3X1A0,pMNCG-MhuTo,dHmLLNp_lII,NmgLWuUs0Sw,ggANGM_PC6A
Okt9_LBXHp8,,,,,,,,,,,,,,,,,,,,
7urFlQD73kA,1BX8V-hQURM,Bco2xcur9nA,omrzWzkovDE,lWnxETyjYxE,NzA4HsMMUKg,1k3gHfNmtWI,a1-B67xMy-I,GvQunJRO-sg,7LSJ_3ytajk,A3kviqx2qvI,jCgIJE6iwqI,1XOCSyUQfb0,UdxujqKzswY,9sYdl8ypS0o,zyM4cpEtqQE,7xYKqwbHLk0,WwhoGsdJ1uk,Xz_osv7x6Gc,x6aVEk1wQsg,88gJkw3voG0
53OItjY6K80,4snt0wWXfzk,e5jG8mLYXV8,o3QfPJjNAVs,yrHi19Zhe-A,a0A152pB6H4,2u0y6T5Lp2Q,ALGiHtVV-64,VMGaDwF3ZBE,2PxCYL01-1A,38T68k3ErV4,pHnEExpsBK0,C0ARACfRI0U,gamnlQh1gGg,pHyq4k0Ex3g,sw50M-W7Tho,yjKPhK_bMUI,LwZXD8YNfSs,d_ONeLLcH18,DjvXvFoRB8E,X8F4u_KbNxM
a0A152pB6H4,,,,,,,,,,,,,,,,,,,,
zT4Pr3M_eNQ,ALGiHtVV-64,53OItjY6K80,e5jG8mLYXV8,948KLaxX6AY,a0A152pB6H4,yrHi19Zhe-A,iTF6mmN_a4o,VMGaDwF3ZBE,38T68k3ErV4,A-GjtqGuW_M,4snt0wWXfzk,pHnEExpsBK0,KQ1lQxLZ4Wg,fu1FMBvSfN4,gamnlQh1gGg,sw50M-W7Tho,lCS_WLczc84,2PxCYL01-1A,dc8LFY49tpw,X8F4u_KbNxM
ALGiHtVV-64,4snt0wWXfzk,zT4Pr3M_eNQ,e5jG8mLYXV8,a0A152pB6H4,yrHi19Zhe-A,zKmPj8qbHWU,VMGaDwF3ZBE,iTF6mmN_a4o,38T68k3ErV4,2PxCYL01-1A,PEtXfcfQ0lc,fu1FMBvSfN4,C0ARACfRI0U,X8F4u_KbNxM,IH3p9TSFS0M,sw50M-W7Tho,2u0y6T5Lp2Q,DjvXvFoRB8E,ymgRiOHD-l4,cpnddFRr5BE
8AyA3xfNlNY,XAfsrpVyU54,FZKIv2YFnbw,KFWSWzVRUjo,4Sj9yL2qG6k,DPx1s2BkuPo,JiQAyuX6fdM,KtUe0B4O34k,TAOQ7xmPCjQ,gzdqUlsDn0c,Mr7Dv4k6IWg,Dwb1Mnpp3hs,bE19vONkVLE,3Z3o_-TON2k,2Viu-748Ing,OagQUtqYA7Q,mB2Op_HJJYg,jMuGUsIwtNY,G6dJNdu9qQM,7r593fBMUso,r3AOchNuVFQ
9P7okveUmpg,FKr01Y1CNJk,i-Ny2T13wWA,TwTabNqs4N8,f5fUmG1Es_c,rcZMgGqPi-o,spvO3t_2J04,7_xXpG-OBIc,na_mOTL-jV8,VvQeVKJnCL0,SEi4GmXSVHM,ZfG3sG_aMMM,QXYXAW4fn5Y,2YZM6gbLBPI,rhwURnQDA3Y,rEUc90BSlY4,1TkEEnfPciI,d2glT5lafDg,2N7ExCrXwoo,nXZkG8kKqgI,A8Uf3yCeYTU
h3uCHQGoc_8,,,,,,,,,,,,,,,,,,,,
P3NlBCM9mIE,,,,,,,,,,,,,,,,,,,,
5SWymv9V4Rw,,,,,,,,,,,,,,,,,,,,
3KQjcNFuajA,,,,,,,,,,,,,,,,,,,,
irFS9mqLmUk,KPcIB1NnrmE,kAeTXaLaBKI,SxEYbjh_kmU,mgC1_GO1Jqk,lOdnYmFhrVo,BAqU00_oiRc,TjjJdxHIgp4,0Dfn2mXLWm8,Af2XECmSLlY,UYyrh8O86ek,DnJ0loOO9G4,oi1mo3ngfUs,I7ncSS8tUOo,TZfeHZ7Nrmk,TjS1KS0554s,7vumWyYB_iI,B9ksOnKpp9Q,-rTZHzwumtw,r46K888pDMQ,c4w9LyrGg2g
m3tZbaLFWb4,UnfDF5FUmwI,7acwdD1dT18,BHzBjrj6U5g,l9g6lSJrcKo,aE-eFd8derU,-coAqVynmHU,A4FzsrMcaT4,Z96UJ-o8_kc,plNAnlKAgp4,umKeUhHx96k,8Qs8pDi8GPs,P5ANFd_mgsE,CCEuepqNoTU,cxMQ9U26b4M,NA_f3g0VD90,19-6hVbzKoI,al_yM4ukktw,pvW_Ntocc2o,gNyAO6WQY-s,FHpzFQ2Xzi4
xwHViWSuzs0,,,,,,,,,,,,,,,,,,,,
TEt6ljB5Jws,,,,,,,,,,,,,,,,,,,,
dxiPysaDAnQ,,,,,,,,,,,,,,,,,,,,
BuFDeAeEhzM,z_cWpMU-vQI,tO-lYNnIWTU,cd2DxsxQEuU,rW8kvKI0OaI,nXedlwCZnbA,YXODWuAh9lI,8ujyoXYakJA,tQVjPZ_-evw,FbpLVevIUds,mpRgGwmsLLs,UHDo_DPdwvg,8a7_VFTeNoc,zpNKg1nDN6k,5rPmx4Mqj2s,_e6IkiVacDs,V_PBOT6Vi5k,_Uqq1ER7tVU,stPUA3qvEB0,-_o4fW7M2i0,CLJsWw_rgFA
zpNKg1nDN6k,BuFDeAeEhzM,_hlVyNbwShM,uP9bDCsM9rQ,4-ozn4QfUlI,jwVmmrm3tMo,stPUA3qvEB0,WmRcp87dP_4,jtNe2mbczH4,j1VEEiD9tFA,a4B9c8bxVPM,l9Lk1V68_4Q,HwVsPSMColE,4IgMPY0lgzU,1aZBxgB-LkU,eVYyh96B11Y,R86uFOPDEvI,2Inc7dCB9Dc,D5SYohfnGsQ,cd2DxsxQEuU,TEt6ljB5Jws
E9_GQxfXE_U,,,,,,,,,,,,,,,,,,,,
4ZmyH4DSxII,qhmahD_EbHY,qp2n2Kqgqjg,Np7oQGVMwgs,tH_lRVs3fK8,Bi1WxVxgVI4,XiFrfeJ8dKM,vyD1ZtK-2gk,6-h_XfVaLK8,6_mR-Fhnc9o,kwCiyR4-YLc,zgl-mnVk1NA,98RECgRc5HA,uZxlBxIPmQ8,iiLK07Tx8o4,WOy-ie9hok8,qhM9_cmWuTQ,GbfJdQDSk7E,mKnzPHtf9u4,5hSe24Lmgbs,s4R3cyIa4UM
3K8uPr-3Drc,HmfZNBYxbvg,tH_lRVs3fK8,qhmahD_EbHY,Z6IhiWVpO88,vyD1ZtK-2gk,0DQN6d1DImk,6-h_XfVaLK8,rmxezbRdhkE,uW6DgGRqgBo,uZxlBxIPmQ8,iiLK07Tx8o4,Dhkm6sgPdtk,kwCiyR4-YLc,qod7nSGKag0,98RECgRc5HA,aFRWUvsidZQ,5hSe24Lmgbs,Np7oQGVMwgs,UObW4pECdJw,YeTmubU1Isc
B0vorf5DhsM,aTvFvaR319s,Xlbrw6XT2lA,zHBZtEi1ccg,n14j_YDi6bY,ECejubsABg0,qLtkJ5U06BM,dqsG5-VeA9Q,4c3le3Sni2Y,m3AchXV0A6g,6-pQcr8Pk0k,HHMgIVBUj1c,IJvEi9xeEvU,cG4oh74AyOU,Ti6LPWlcTKY,aOXmtioEiI4,bcNlwefpThE,jx2tZruNrfY,IUcWRxH9j30,kx9gb2SSkJ8,YiNaufvgcjk
kXJ1J8ErPHk,0iivzLQc-TA,Cw-eAImDlzM,fujhOn8Ccb4,6-pQcr8Pk0k,xroH0ooS0Fg,me2ELP_wGmg,E6q26PezrDU,l08TZ6eE1Mc,-2zjLcmZAn8,Xmy2zd4a6iE,yBGV5yg8pHc,SeIeMdywCpk,r-MkV7lxGYY,1e4cyvRoMWo,pSMfrD3h5rc,u4SI3kLMscU,DdfvnVqyz6I,CLzDy17QCg0,w4vMoZCk0xo,pbmNohMhqPw
Zsoh-kQGGYk,QQoK8QhuL2A,bXC9meFFhMc,_NgbuTCE4rY,3MgiHaqXtrY,ab5oFSU6K0w,v4TDy79rC-g,UekBssqyVFA,7cdgWaxucqo,dqsG5-VeA9Q,aTvFvaR319s,2emHsLobnRs,IJvEi9xeEvU,6-pQcr8Pk0k,jx2tZruNrfY,kx9gb2SSkJ8,qpf-kDznwzY,m3AchXV0A6g,bFDJyV4uPoA,YiNaufvgcjk,OHdQBnYarbg
dqsG5-VeA9Q,fathr5dmG7w,Mw0jvrC27JQ,iw94DbKcj1Q,aTvFvaR319s,qpf-kDznwzY,l08TZ6eE1Mc,qLtkJ5U06BM,xFLawtVx_UI,uE9VTM4NWcY,QQoK8QhuL2A,1fjP44cXXr0,Zsoh-kQGGYk,7cdgWaxucqo,Ti6LPWlcTKY,bXC9meFFhMc,6-pQcr8Pk0k,u2kp8QjZHig,aOXmtioEiI4,OCdcCZttYWo,B0vorf5DhsM
dH29fLN_8hA,DKNp6u--cYg,Myab76-W_8w,aTvFvaR319s,Bqo8rQKgwlo,7cdgWaxucqo,IJvEi9xeEvU,4c3le3Sni2Y,OCdcCZttYWo,qLtkJ5U06BM,YiNaufvgcjk,1zod6r_xnqs,uE9VTM4NWcY,qTXMQ0WwBlM,dqsG5-VeA9Q,aByDV0bdLGE,B0vorf5DhsM,n14j_YDi6bY,6MIZnbR9Uc0,QQoK8QhuL2A,kx9gb2SSkJ8
7u1mrAaBss0,0DPrGqdagzA,IJvEi9xeEvU,WRFyBpNfPSE,k8aIU5oyUrk,sZP4JrbsnAU,u4SI3kLMscU,l_wka07AWr4,7cdgWaxucqo,Mw0jvrC27JQ,6Hg-jlKMeHk,RnELNlmemiA,Myab76-W_8w,WE1BcD0mJ5A,xNNJg8RF1Wo,mYoZlpe5nNA,zcqQU_8sL4U,1fjP44cXXr0,XfeP0XqXHRQ,pbmNohMhqPw,sfFWEYYko90
DKNp6u--cYg,g7f_PIN3GuA,xFLawtVx_UI,Myab76-W_8w,B0vorf5DhsM,7cdgWaxucqo,2emHsLobnRs,IUcWRxH9j30,6-pQcr8Pk0k,qTXMQ0WwBlM,v4TDy79rC-g,1zod6r_xnqs,MIGM0N1K0ys,OCdcCZttYWo,Bqo8rQKgwlo,IkdLmCxz6Rs,IJvEi9xeEvU,aTvFvaR319s,dH29fLN_8hA,aOXmtioEiI4,kx9gb2SSkJ8
Fab69GNnpVc,G-pegtI0UuQ,Wq4TtY-IVrY,yWXmadoWE4s,8H7uRbbH2Bo,jo4VicYVvoA,mg27N47tmNQ,egGqi4rD2T8,Ejc9GrooSKg,8afhdrScDt8,fnc7hiehvKk,TVbe7aT9ycU,TGpltD-AU-Y,zWw72544fuk,9OTJo1B6zLQ,4OafdeD3HDg,PjP8Gj-kFfM,P_d8tr9vnvg,-EV-Skcg1hw,TVaUcmENokQ,jT3woa2INr8
IoHxJX92FEg,,,,,,,,,,,,,,,,,,,,
7p9B-bm3sgY,,,,,,,,,,,,,,,,,,,,
sT5OpOukBEo,QLuE1XMjA40,OlVpu58gSBs,NQmIvdkiAUU,schq25B_zdQ,-KwTGi3yU8U,9xO4mKnSB8g,RnXFV_3ADKE,MNWVSAQMfIQ,IBePiLGQ0Uk,00SwGyJyvj8,SKqAKWDatNQ,kjIcd1Hn6O8,AB5qxtnpVWY,Q-YW44dNW7o,RMQdYQHZ3WE,LyUDxe3aRr0,mKeyPhHSCEU,9jGy_0qvJbQ,TVtIp3w4Sp0,wYW4GOEgOSs
_rJJaoCwv2A,,,,,,,,,,,,,,,,,,,,
7BVwbXJ_nRw,,,,,,,,,,,,,,,,,,,,
QNFbw30bSVU,,,,,,,,,,,,,,,,,,,,
lrA9Yd8mNRo,BztnZea4yb8,AW8Xw3FNajw,fekdIPnmfKA,RN9P1KTIZ30,2mpRd-e0HQk,JxaXyTNDlaA,aiBUHC_LbI0,Z2iDR2vYh48,hYi4sYdxUHw,yuP-JRxhUOg,G_wmjo8ueZw,NidqT_N1n48,KsPXe3IPMkM,9dCOaRFABJE,30BzhMKaDDc,4n1ZMce3Ckg,ZWcurzzuCw0,1I5x4UWK7hE,WYxChBPE9TE,j5bXbVtTPTk
55psTAA3wTg,,,,,,,,,,,,,,,,,,,,
5MCjlQi7O0M,oC4H6avU0rc,rkyRRQBLRhM,oy84xRQ0VAk,4HXmf4s_OF0,fqXgJbGcg0c,55psTAA3wTg,bwufqAo-DXg,13eBxNGNhXo,psRh3N5WGLE,IppRXHQWT-w,mRINErZzyTA,3D9jDzfyBj4,ysA_pDx6L64,4CjlVE_6QdQ,sC2x3rju5UI,Pmasq3vVPks,QP2GSvJU1kY,l0xFM9NH01g,N2k0iqgnCCc,v5wGyC8_IcY
5IkdyjPwcrs,YwmtkgEG9ak,ly0dBk7yqYU,ljkS7xLLT30,3iguSOqYAVg,J7hSTRrGDnw,hKDtm4BTANM,fTDbpBT74ns,f1oFbgaqDak,Jv1nEir3ONg,LelTXbuni0Q,56CgFae3WD0,Szwum_fvTXI,CDSKha4ZUek,Y9we2JSwa64,bwiHzs3kyyQ,FRykdr0lERg,MV95TjaXkX8,PawWL2Hml4I,pk4tbqpzB08,PCHG2tIt2RY
bwiHzs3kyyQ,VMaeNH1nMMs,KRzVtEoOjOc,q4IRxjlVU1g,3vPm3Xe25po,GGpT_Li6gxQ,ruNectdvbvw,dnz0GWBMBqA,CHi51oWzV_M,wGggmuwKYyw,jozTnOJFQpE,6xKJKiPIeIg,hxDl1mDjSsM,0gh3FgiDxo8,6-jmwJg9wOI,0_T-RGXKGS8,Hud-N-t_6f8,AIKwo6biwyE,bJXKkxE1Ri0,-MwqsGYLRoI,lCStLypWytU
Ooiz2wyD_U8,-Sio5PMMWcI,LetW_R8dyU4,NuHg2INfIMc,3wtJaqhX2Jc,zy_3ceNnZQ0,tx7lI8f_1tQ,wWVejlVNEAE,j8ZGnWU5UUE,CR6_qhiiG_c,Skwb1ema6lw,pu0HuQgUqqI,vq6Uu-NaezY,ivkw27k9J0c,9MQZX1nLOJ4,4CKX83D9bR0,gjX5HxYLa-I,b6HfsBDco-4,IHrQO72lD1Y,xmk5JWpIafc,7x37lFAMB_k
w0OIROITV3U,,,,,,,,,,,,,,,,,,,,
IVv3UJS1FXM,fdQtP6MTsls,6LwkT2cFngg,cwXxVuKyACc,1xSVYmYFLCI,6jlEGA-eCts,TwcETOCQPyI,dqzmxFC6Oy0,Ijt6PPk1VN4,X8HnBpoCG6Y,oh0LObTMjVs,NFcYgyfQy10,4wKo_YF6GN4,PZ3D4SmEhoY,h-1WpPJ_H1s,kmmBFafc_o4,tIxb0w3rrmg,N0SAYJxUZyo,ZMhYugoxFyQ,KQjB0ogQai0,RNxYvw2iVEI
7o5PDBP8_t0,3beqbXIs3Oo,tpV7QAlLq18,DPy1Advujhw,9IklHK5N2q4,j8Qh5Jmt_f4,WieK5F2dBZM,3-BMXPkjCmg,K_rQG-X6fLc,2QRBvErQabE,B5d05-x-NPU,mFlQchKONPQ,kG7bXi0xylY,sx6dxrhqPZY,-o1zdm7ANVw,4eEsXQt06Pc,bbQnF8DZjdM,tbwfNTi4duQ,pBWff6RqdBk,qTXU5cCU-ZE,C4OOtCWROT0
i5EWNzGtuX0,,,,,,,,,,,,,,,,,,,,
gZBxr80hYmY,,,,,,,,,,,,,,,,,,,,
AnNoSY8WLwg,,,,,,,,,,,,,,,,,,,,
ao3J_S5zu_M,,,,,,,,,,,,,,,,,,,,
O_UhAT2dBOA,,,,,,,,,,,,,,,,,,,,
8Rm0lQzdJiI,w-pBrD7TPjg,yMFqNk87sKU,_WulfNuFLZs,rG-9ElBdY2o,mpfMKAIQGz4,nfwTiuBY7dM,LrwXropRJi4,ra60uUUiaQw,JUNZpcAP_cM,YwFNFf95O-M,AzKwl1djC74,d-oO1YAhWuY,CjOe92dy7c4,Poydfqw_m7k,zYCjm5h52JI,MR_fRrjV0WE,wjfz5npgPio,yO7cL-PUZYM,WTELDo9GJg8,1p2WxlJSOec
w_a4QJ_WUtU,,,,,,,,,,,,,,,,,,,,
DnAp0qo5I6w,zRgQidRwJrM,iKTFfxdf7CI,DEOnJE0lEww,TMAgaPBY0vs,I8Oo1XhOfAg,u1HY0RqDOOA,Bd169bKvAtk,lDNRmSVCdwo,ax0uk-HbziE,DBHUvCa75FY,HnodQQhR6xg,K-Dm_vqtbWE,UfGY6WNJKS4,ycObTQhXxxM,cRU0cc_W23g,9wavCt1kuZc,b0M6NkzBgl8,KXRG3mj9lBQ,Zj0ZFnPj91Y,5ZAzf8byj-c
lDhPAgUZaII,,,,,,,,,,,,,,,,,,,,
Ee61doJB3kM,,,,,,,,,,,,,,,,,,,,
lsnk7AdnAsk,,,,,,,,,,,,,,,,,,,,
SvXb92-HGu8,,,,,,,,,,,,,,,,,,,,
fvDLwZry0hg,o7bwiKeMomI,LhO4cweRnfE,hal5qnPNWSI,5sKgABXP1Ek,Mk7TMhTVhaY,Qaf_KEyUZKQ,ZovevjYqPEY,o5ug2sQW17A,y52RIiE-H2w,mXQJwhVoUdM,qk_m3lgsr34,a4ckXxdqrbM,09fKxnGikkk,_rQbgGgnsE8,7i4aF50hopo,omZBSskFpRM,E2suNamr5Uk,4zeqcSGlK-g,W6FDN_BLXcA,jPfkVrSKr8w
-1-oBDEgK5U,,,,,,,,,,,,,,,,,,,,
BidFUysl99g,,,,,,,,,,,,,,,,,,,,
cxK-SY8GNwU,,,,,,,,,,,,,,,,,,,,
tROHCyN4QOg,,,,,,,,,,,,,,,,,,,,
RCqZBuuBGrA,,,,,,,,,,,,,,,,,,,,
YDSR6KKrbOo,,,,,,,,,,,,,,,,,,,,
0_GrIUgBK4c,,,,,,,,,,,,,,,,,,,,
h_lydkwXhg0,,,,,,,,,,,,,,,,,,,,
